diseaseId,cluster
umls:C1837640,7
umls:C3808889,10
umls:C3150821,3
umls:C1846534,10
umls:C3553719,7
umls:C3810363,10
umls:C2677087,4
umls:C1858380,8
umls:C1864908,6
umls:C1838023,2
umls:C1842342,3
umls:C0346057,3
umls:C3826591,3
umls:C3553077,10
umls:C1539956,10
umls:C0850024,7
umls:C2720289,10
umls:C0015702,10
umls:C0031306,10
umls:C0472790,10
umls:C0272132,3
umls:C0339697,3
umls:C1868355,3
umls:C1336827,10
umls:C0340969,3
umls:C2677567,10
umls:C1833486,10
umls:C1969054,9
umls:C1845446,7
umls:C2363129,7
umls:C1832814,4
umls:C3809543,7
umls:C3810343,6
umls:C1856718,4
umls:C1842763,8
umls:C0432222,8
umls:C0853041,4
umls:C0012754,8
umls:C0796215,4
umls:C3810354,9
umls:C0041976,3
umls:C0311389,7
umls:C2316786,9
umls:C0027927,2
umls:C1970027,10
umls:C0022904,10
umls:C2750081,10
umls:C3809606,4
umls:C0403812,3
umls:C0152077,6
umls:C3554478,7
umls:C3809049,7
umls:C3279748,8
umls:C3810170,7
umls:C0495953,10
umls:C1299240,10
umls:C0085074,7
umls:C1840391,9
umls:C2751316,1
umls:C3553785,1
umls:C3151068,3
umls:C3280073,10
umls:C3808553,6
umls:C1866070,10
umls:C2675511,10
umls:C1838359,4
umls:C0033770,10
umls:C1835084,10
umls:C1970224,10
umls:C3266628,10
umls:C1845526,9
umls:C3280282,4
umls:C1854989,4
umls:C3553929,10
umls:C3550693,10
umls:C1537752,3
umls:C3150657,5
umls:C1842979,4
umls:C1845543,7
umls:C3806722,7
umls:C3280226,2
umls:C3809209,6
umls:C1423873,10
umls:C3554021,7
umls:C0006091,7
umls:C3711381,10
umls:C3150191,2
umls:C2675185,2
umls:C2751603,4
umls:C3150401,4
umls:C2678479,10
umls:C3150802,7
umls:C3553607,3
umls:C0796089,10
umls:C3715049,6
umls:C3553936,2
umls:C3553937,2
umls:C3281044,3
umls:C3809691,7
umls:C3150900,4
umls:C1853258,10
umls:C3280240,6
umls:C1863516,6
umls:C1333532,7
umls:C3469527,7
umls:C3715155,8
umls:C3151264,6
umls:C0347515,7
umls:C3714948,10
umls:C3553409,8
umls:C3553597,10
umls:C3553844,4
umls:C3553758,7
umls:C0406727,7
umls:C3539495,7
umls:C3714897,7
umls:C1858338,7
umls:C2829267,8
umls:C1843895,7
umls:C3280120,9
umls:C3554079,7
umls:C1969644,4
umls:C3809803,7
umls:C3810394,10
umls:C1835817,10
umls:C3150547,10
umls:C3553264,10
umls:C3554105,10
umls:C3489724,10
umls:C2750771,10
umls:C1836824,7
umls:C2675860,6
umls:C3809872,4
umls:C3150990,10
umls:C3150902,4
umls:C0035354,4
umls:C0036749,4
umls:C0035012,4
umls:C1423690,9
umls:C1304508,8
umls:C3279875,4
umls:C3554163,5
umls:C1837873,2
umls:C1852767,2
umls:C1855304,2
umls:C0342873,3
umls:C1970712,10
umls:C0855138,7
umls:C0854792,7
umls:C0855071,7
umls:C2751681,7
umls:C0085269,7
umls:C1835009,10
umls:C0265122,4
umls:C1266034,6
umls:C1370723,6
umls:C3281066,3
umls:C3809513,7
umls:C0206713,7
umls:C3280284,10
umls:C3809634,9
umls:C0239134,9
umls:C2677770,10
umls:C0242362,4
umls:C3554663,7
umls:C1845334,4
umls:C1845539,4
umls:C3810289,2
umls:C0751795,2
umls:C3553843,4
umls:C3150876,7
umls:C1720957,6
umls:C0035956,6
umls:C2348037,7
umls:C3494358,8
umls:C3149931,7
umls:C2674504,7
umls:C1843942,10
umls:C3150750,6
umls:C1857776,6
umls:C3809553,10
umls:C1857344,7
umls:C3809583,7
umls:C1275321,7
umls:C1332633,6
umls:C0855139,7
umls:C3272822,6
umls:C0545080,7
umls:C0740372,9
umls:C1333096,1
umls:C3553625,10
umls:C1858717,10
umls:C0152203,10
umls:C1842247,10
umls:C3553868,7
umls:C1319860,7
umls:C3810283,9
umls:C3550903,7
umls:C1839736,7
umls:C1858726,7
umls:C1291463,7
umls:C3151097,10
umls:C3151126,10
umls:C3554654,8
umls:C1833275,10
umls:C0024307,10
umls:C1835407,10
umls:C0009759,7
umls:C2750067,10
umls:C0238457,7
umls:C1851184,10
umls:C0340766,2
umls:C0271174,8
umls:C0149801,10
umls:C0395866,7
umls:C0332561,2
umls:C0262568,6
umls:C1414532,7
umls:C2751092,7
umls:C3280887,7
umls:C3662068,9
umls:C3553328,2
umls:C3280011,6
umls:C2675128,7
umls:C1536168,7
umls:C3150618,2
umls:C3554330,4
umls:C2749872,10
umls:C2677793,10
umls:C2751294,4
umls:C1836255,10
umls:C3553961,7
umls:C3280914,7
umls:C0221207,7
umls:C3554182,7
umls:C1855565,4
umls:C0745745,7
umls:C3809339,10
umls:C3554056,4
umls:C2752040,7
umls:C0554628,10
umls:C0014493,7
umls:C0268742,8
umls:C3151303,2
umls:C1321926,2
umls:C0002624,6
umls:C0042995,7
umls:C1333468,6
umls:C0086588,3
umls:C1260880,7
umls:C0030593,6
umls:C0577620,6
umls:C0206067,6
umls:C0751911,6
umls:C0013504,6
umls:C0264939,4
umls:C0023788,6
umls:C1142253,6
umls:C0005806,6
umls:C0026975,6
umls:C0858318,6
umls:C0015405,7
umls:C0041324,6
umls:C0032026,7
umls:C0005659,6
umls:C1843273,3
umls:C0018204,6
umls:C0022073,7
umls:C0157917,6
umls:C1260874,7
umls:C0238650,10
umls:C0393847,10
umls:C2931639,6
umls:C0747739,6
umls:C1290140,6
umls:C0023346,6
umls:C1333292,6
umls:C0038463,6
umls:C1510449,6
umls:C0746306,6
umls:C1562028,6
umls:C0864632,6
umls:C2931521,6
umls:C0586989,2
umls:C0019911,2
umls:C0264478,6
umls:C1457871,7
umls:C0266928,6
umls:C0038529,6
umls:C0685901,6
umls:C0022081,6
umls:C0474824,6
umls:C0519055,6
umls:C1384665,4
umls:C2673520,4
umls:C0025534,4
umls:C0162539,6
umls:C0518656,4
umls:C0206609,4
umls:C3839044,4
umls:C0341299,4
umls:C0424323,6
umls:C0745031,7
umls:C2215257,7
umls:C0027401,7
umls:C2711618,7
umls:C0151559,2
umls:C0027609,10
umls:C0006868,7
umls:C1298685,7
umls:C0877578,7
umls:C3178766,4
umls:C0233483,7
umls:C2957106,7
umls:C0007859,6
umls:C0393738,7
umls:C1541844,7
umls:C0343387,4
umls:C0332677,7
umls:C0042998,4
umls:C0011385,4
umls:C0011361,2
umls:C1290638,2
umls:C0085581,4
umls:C1142423,7
umls:C0239295,3
umls:C1960047,10
umls:C1867047,7
umls:C0036685,7
umls:C0032241,4
umls:C0751213,4
umls:C0851980,2
umls:C3278560,7
umls:C0263949,7
umls:C1850568,7
umls:C0398680,2
umls:C0267750,6
umls:C0267448,2
umls:C2959467,4
umls:C0025345,4
umls:C0232959,4
umls:C2676484,7
umls:C0015404,7
umls:C0267541,4
umls:C0496899,3
umls:C0275778,2
umls:C1864267,7
umls:C0036093,6
umls:C3825128,10
umls:C1706410,6
umls:C0276084,8
umls:C1504431,6
umls:C1302476,5
umls:C0030824,7
umls:C2930827,2
umls:C0079741,7
umls:C0349412,2
umls:C0869523,10
umls:C0752335,6
umls:C0744301,5
umls:C1304134,6
umls:C0302826,6
umls:C0151772,10
umls:C0027822,7
umls:C0155943,7
umls:C0041755,7
umls:C0860603,7
umls:C0877792,6
umls:C3825135,7
umls:C3826462,10
umls:C2266670,6
umls:C0233610,7
umls:C0005874,7
umls:C0348898,7
umls:C0270587,7
umls:C0236816,4
umls:C0424318,7
umls:C0679309,7
umls:C0458631,7
umls:C0700319,7
umls:C1735373,7
umls:C0747479,7
umls:C0032302,3
umls:C0497248,6
umls:C0280242,6
umls:C0040559,6
umls:C0338422,4
umls:C0035585,7
umls:C0849640,6
umls:C2931297,6
umls:C0036130,7
umls:C0339805,7
umls:C0235280,5
umls:C0701826,7
umls:C0452122,4
umls:C0220624,10
umls:C3279756,10
umls:C2959547,7
umls:C1334801,7
umls:C0334507,4
umls:C1322281,7
umls:C0311368,7
umls:C0086196,7
umls:C0008680,7
umls:C0085436,4
umls:C0920163,10
umls:C2973529,2
umls:C0036347,4
umls:C3242635,4
umls:C3810401,2
umls:C2677294,2
umls:C1510446,9
umls:C0264734,2
umls:C0519097,2
umls:C1969108,7
umls:C1336636,7
umls:C0004659,7
umls:C2350529,7
umls:C0016659,10
umls:C0020162,4
umls:C0744471,4
umls:C2350530,7
umls:C1262117,10
umls:C0240811,3
umls:C0262421,10
umls:C0263442,6
umls:C0008707,7
umls:C0581366,10
umls:C0948160,6
umls:C1096582,6
umls:C0810320,10
umls:C0267953,10
umls:C0085692,5
umls:C0149523,10
umls:C1167752,7
umls:C0399452,6
umls:C3151070,6
umls:C0042909,5
umls:C0154822,5
umls:C1970029,1
umls:C0549143,2
umls:C1264624,10
umls:C0876991,8
umls:C0267807,9
umls:C0006261,5
umls:C1970030,5
umls:C0740985,3
umls:C0558916,5
umls:C1621719,4
umls:C0008711,4
umls:C2243086,3
umls:C0272105,3
umls:C0746316,3
umls:C0205641,3
umls:C1860213,7
umls:C0020224,6
umls:C1275421,10
umls:C0349622,10
umls:C1275417,10
umls:C0334492,10
umls:C3813158,10
umls:C1439329,9
umls:C3502110,9
umls:C0006110,7
umls:C0011620,10
umls:C0555206,10
umls:C1336970,4
umls:C0014736,8
umls:C3280524,7
umls:C3280479,7
umls:C0036118,7
umls:C0014347,7
umls:C0729777,7
umls:C0740766,4
umls:C0340782,6
umls:C0037974,7
umls:C0854406,7
umls:C0268757,7
umls:C0850758,6
umls:C0340030,7
umls:C0343968,6
umls:C2346458,1
umls:C0238294,7
umls:C3824881,7
umls:C0406305,4
umls:C0234959,7
umls:C1411934,7
umls:C0276883,7
umls:C0009186,7
umls:C0155866,10
umls:C0276667,7
umls:C0278722,7
umls:C3714739,6
umls:C0334309,3
umls:C1835808,7
umls:C1334682,7
umls:C0349516,7
umls:C0149793,7
umls:C0339229,7
umls:C0334163,10
umls:C0349636,2
umls:C0279593,3
umls:C0023488,3
umls:C0456877,3
umls:C0023472,2
umls:C0935681,2
umls:C0278785,2
umls:C0018814,4
umls:C0149649,9
umls:C0162637,4
umls:C1969343,10
umls:C0154307,7
umls:C0016995,4
umls:C1860861,4
umls:C0009595,7
umls:C0085128,9
umls:C1334956,2
umls:C0279987,2
umls:C1861786,4
umls:C1861785,4
umls:C0018920,4
umls:C2931263,4
umls:C0730304,4
umls:C0340828,4
umls:C1302793,4
umls:C1968668,8
umls:C0410808,7
umls:C0034535,6
umls:C0036917,10
umls:C0152964,5
umls:C0919659,6
umls:C3825715,10
umls:C0282312,4
umls:C0264684,7
umls:C0036686,5
umls:C1318711,4
umls:C0949091,10
umls:C0040524,2
umls:C0025293,6
umls:C0343461,4
umls:C0027429,2
umls:C0423732,7
umls:C0743244,2
umls:C0588006,7
umls:C1837739,8
umls:C3553382,10
umls:C0271885,10
umls:C0023051,10
umls:C0555202,7
umls:C1956130,4
umls:C0334638,7
umls:C0545081,7
umls:C1368771,4
umls:C1333786,5
umls:C0344191,10
umls:C0280201,6
umls:C0855070,6
umls:C0272401,6
umls:C3164851,7
umls:C0919532,10
umls:C0556346,10
umls:C0158288,6
umls:C0030783,10
umls:C1334899,4
umls:C1841973,4
umls:C0027577,4
umls:C2930863,4
umls:C0598689,4
umls:C1841982,4
umls:C0022118,10
umls:C3665358,4
umls:C0015951,4
umls:C0235660,4
umls:C0269995,4
umls:C0152183,7
umls:C0338078,10
umls:C0271552,7
umls:C2960725,4
umls:C0151620,10
umls:C1323099,7
umls:C0009269,6
umls:C0264802,10
umls:C1704268,7
umls:C0026603,7
umls:C0455988,2
umls:C0270221,2
umls:C0158369,2
umls:C0694575,2
umls:C1841651,8
umls:C1155266,8
umls:C0276876,8
umls:C2350449,8
umls:C1840547,6
umls:C0175708,6
umls:C3241919,8
umls:C0741395,5
umls:C1274216,8
umls:C0155118,8
umls:C0409667,5
umls:C0036271,6
umls:C0023219,6
umls:C0040412,7
umls:C0700078,4
umls:C0037672,6
umls:C0004368,6
umls:C0004366,5
umls:C1827192,6
umls:C0151798,10
umls:C1562312,7
umls:C3809877,2
umls:C0740830,6
umls:C1327920,2
umls:C0280251,2
umls:C0085077,2
umls:C1292771,2
umls:C1840531,10
umls:C2717837,10
umls:C0038940,10
umls:C0456863,4
umls:C1275325,2
umls:C1264190,2
umls:C1333295,2
umls:C2698750,2
umls:C0343208,2
umls:C0474809,4
umls:C1956131,2
umls:C0854866,2
umls:C3272525,8
umls:C1956132,7
umls:C0600039,4
umls:C0079758,9
umls:C1519719,10
umls:C1112746,2
umls:C0152256,2
umls:C1333849,3
umls:C0278180,2
umls:C0334580,2
umls:C0024304,2
umls:C0240803,2
umls:C2677100,7
umls:C2677097,7
umls:C0027983,7
umls:C0032001,10
umls:C1842839,10
umls:C0581126,10
umls:C1301797,7
umls:C0263353,7
umls:C0429219,7
umls:C0150045,7
umls:C0858598,7
umls:C1096717,10
umls:C0231749,7
umls:C2677091,3
umls:C0877172,9
umls:C0018946,9
umls:C2676721,9
umls:C0007177,9
umls:C0085307,9
umls:C1266101,4
umls:C1285175,4
umls:C0338596,6
umls:C0341047,4
umls:C0748324,4
umls:C0016542,7
umls:C1562010,7
umls:C0395887,7
umls:C1337012,10
umls:C0268123,6
umls:C0264097,3
umls:C0035244,7
umls:C0751865,4
umls:C1442981,10
umls:C0241913,7
umls:C0400943,10
umls:C3146244,2
umls:C1279376,10
umls:C0333113,2
umls:C1704430,7
umls:C0040460,10
umls:C1970207,3
umls:C0037036,4
umls:C0010678,4
umls:C0239055,4
umls:C1510475,10
umls:C3160917,4
umls:C1336078,9
umls:C0302872,3
umls:C1960396,4
umls:C0265807,4
umls:C1282365,10
umls:C0018944,7
umls:C0011406,7
umls:C1275684,7
umls:C1266086,7
umls:C0687140,4
umls:C1333987,7
umls:C0877849,10
umls:C1334687,7
umls:C0206639,7
umls:C3553816,7
umls:C0242073,7
umls:C0268009,7
umls:C0400822,7
umls:C1274865,6
umls:C0432443,10
umls:C0809935,10
umls:C3495421,10
umls:C1335110,6
umls:C0005683,6
umls:C0151731,10
umls:C0857862,10
umls:C0553665,2
umls:C0684550,2
umls:C3825353,2
umls:C0425481,2
umls:C0033740,2
umls:C1421143,7
umls:C0394016,7
umls:C0854492,2
umls:C0679293,7
umls:C2004461,7
umls:C0341486,8
umls:C0009374,4
umls:C3279661,8
umls:C0855009,10
umls:C0813142,4
umls:C0020453,2
umls:C1997092,7
umls:C1510410,8
umls:C3150974,4
umls:C2931739,4
umls:C2945698,7
umls:C1956418,10
umls:C0154819,6
umls:C0233703,4
umls:C0684516,4
umls:C0338822,4
umls:C2703042,6
umls:C0339471,6
umls:C0027547,10
umls:C0277555,10
umls:C1857253,2
umls:C3808913,2
umls:C0030424,3
umls:C2931112,6
umls:C1955906,10
umls:C0860564,7
umls:C0011302,10
umls:C0549423,10
umls:C3266324,10
umls:C0861152,10
umls:C0393971,4
umls:C3805410,7
umls:C0524524,7
umls:C1833270,3
umls:C3696954,8
umls:C1262148,8
umls:C0037018,6
umls:C1720008,10
umls:C1332059,10
umls:C0206631,3
umls:C0334509,10
umls:C0205823,4
umls:C0343363,3
umls:C0346117,3
umls:C0340305,4
umls:C0334572,7
umls:C3838965,7
umls:C0752101,8
umls:C3552574,2
umls:C2675188,2
umls:C1709103,2
umls:C0847483,4
umls:C3809928,3
umls:C2985174,3
umls:C0232119,4
umls:C1416865,10
umls:C2936797,10
umls:C3280574,10
umls:C2585107,3
umls:C0343560,10
umls:C0877854,6
umls:C0035921,10
umls:C0555108,7
umls:C0349453,8
umls:C0334689,8
umls:C2212006,10
umls:C0266284,8
umls:C0278717,8
umls:C1321869,8
umls:C2677571,4
umls:C0001828,4
umls:C2674665,4
umls:C1827841,4
umls:C0275009,4
umls:C0581375,7
umls:C1420387,7
umls:C1866810,7
umls:C0005001,10
umls:C0403428,10
umls:C1862463,8
umls:C0268095,10
umls:C0268194,9
umls:C0162494,4
umls:C0334368,10
umls:C1867396,10
umls:C3809672,4
umls:C0338404,10
umls:C2677101,3
umls:C0876994,3
umls:C0004093,7
umls:C0345906,10
umls:C0520904,3
umls:C1565951,3
umls:C1842816,2
umls:C1334243,3
umls:C1846721,7
umls:C1281914,10
umls:C3538945,10
umls:C3151617,10
umls:C3812886,10
umls:C3640999,10
umls:C3280913,7
umls:C1611184,7
umls:C0151936,7
umls:C0237938,6
umls:C0553718,3
umls:C0038018,3
umls:C0037205,3
umls:C0037944,3
umls:C1414525,9
umls:C0005758,1
umls:C0221521,10
umls:C0018245,7
umls:C3808414,8
umls:C2681413,8
umls:C1417917,10
umls:C0018425,10
umls:C0036454,10
umls:C1420015,2
umls:C0342849,3
umls:C1863081,10
umls:C1863080,10
umls:C0008439,10
umls:C0747733,10
umls:C0155223,6
umls:C2936833,6
umls:C1864868,6
umls:C0152074,9
umls:C2931893,3
umls:C1832392,5
umls:C1857845,5
umls:C0033103,5
umls:C3495928,7
umls:C0016782,7
umls:C0276665,8
umls:C0847092,7
umls:C1271398,8
umls:C1864867,10
umls:C0235063,7
umls:C1291317,8
umls:C0236970,7
umls:C0220612,7
umls:C0920506,7
umls:C1866120,10
umls:C2674838,8
umls:C2608086,8
umls:C0337672,5
umls:C0393756,7
umls:C0679414,8
umls:C0221100,5
umls:C0394996,5
umls:C0585229,7
umls:C1861630,7
umls:C0334398,2
umls:C1744559,7
umls:C1841721,6
umls:C3553374,4
umls:C0949855,4
umls:C3484357,10
umls:C3809087,8
umls:C1276072,10
umls:C1853829,10
umls:C3151079,10
umls:C0238217,4
umls:C0239888,10
umls:C3149378,7
umls:C3809991,7
umls:C3151136,6
umls:C3809641,8
umls:C0920296,8
umls:C3280797,4
umls:C1865233,7
umls:C3150693,2
umls:C1868512,8
umls:C3164344,8
umls:C1425796,10
umls:C1538326,10
umls:C3810265,6
umls:C1719306,8
umls:C0008340,7
umls:C0339470,7
umls:C1868653,7
umls:C0349675,7
umls:C3697269,7
umls:C0279625,3
umls:C0751340,6
umls:C0795825,2
umls:C0279603,2
umls:C1333071,10
umls:C1171335,6
umls:C3281089,7
umls:C2677096,7
umls:C1335444,7
umls:C1558141,7
umls:C0010046,7
umls:C0600502,7
umls:C3146265,7
umls:C0033579,7
umls:C0233643,3
umls:C0278577,10
umls:C0334486,7
umls:C0241982,7
umls:C1837811,3
umls:C1704251,10
umls:C1262020,10
umls:C1854577,8
umls:C0015773,10
umls:C1282241,10
umls:C3150741,9
umls:C2018774,6
umls:C0020102,4
umls:C0242338,3
umls:C0597745,4
umls:C3825570,7
umls:C1096000,4
umls:C0152966,4
umls:C0409208,4
umls:C1956390,4
umls:C3826452,7
umls:C0743188,3
umls:C0016397,4
umls:C0589368,4
umls:C3825879,7
umls:C0339968,7
umls:C0339961,7
umls:C0151450,10
umls:C0678356,4
umls:C0339005,4
umls:C2677079,3
umls:C0814138,9
umls:C3280641,6
umls:C1333979,9
umls:C0016024,6
umls:C0519095,6
umls:C1321909,6
umls:C1527298,7
umls:C0014358,7
umls:C0020192,10
umls:C3494361,10
umls:C0339315,10
umls:C0031157,10
umls:C0235952,7
umls:C1827894,1
umls:C0272191,10
umls:C0581354,10
umls:C0857860,10
umls:C0595956,7
umls:C3826743,4
umls:C1266134,6
umls:C1266123,9
umls:C1837154,4
umls:C1837156,4
umls:C1837157,4
umls:C1832426,7
umls:C0948807,3
umls:C0520905,4
umls:C0542165,4
umls:C0041672,7
umls:C0917890,7
umls:C0393761,7
umls:C1334763,7
umls:C0556385,4
umls:C1527402,10
umls:C0745417,4
umls:C0029104,10
umls:C1264613,7
umls:C0278079,10
umls:C2675719,7
umls:C0042258,6
umls:C3146249,10
umls:C0862448,10
umls:C0085594,2
umls:C0085641,6
umls:C0272214,10
umls:C1262202,2
umls:C0041315,4
umls:C0043124,7
umls:C2675864,7
umls:C0005604,7
umls:C2363741,4
umls:C0005424,4
umls:C3824759,7
umls:C0740832,4
umls:C1319296,10
umls:C1857847,5
umls:C0029420,6
umls:C0206608,7
umls:C0025287,6
umls:C0524911,6
umls:C0343537,6
umls:C0751908,9
umls:C1859648,7
umls:C1858067,3
umls:C0553581,8
umls:C0206671,6
umls:C0684354,10
umls:C1377916,4
umls:C1263892,4
umls:C0334451,4
umls:C0019522,7
umls:C3280642,6
umls:C1835362,7
umls:C0013298,1
umls:C1855179,8
umls:C0744421,7
umls:C1333043,10
umls:C0338614,7
umls:C0338715,7
umls:C0233777,7
umls:C1705179,8
umls:C0302142,10
umls:C0154724,10
umls:C0265428,2
umls:C0431404,10
umls:C0392026,8
umls:C2584434,7
umls:C0037073,7
umls:C2673468,7
umls:C1332338,7
umls:C0016427,4
umls:C1333177,8
umls:C1455705,10
umls:C0086789,10
umls:C0279818,10
umls:C1336079,10
umls:C3151268,8
umls:C1853959,10
umls:C0238489,9
umls:C0263776,9
umls:C2751663,4
umls:C2677613,4
umls:C0276093,4
umls:C1333001,9
umls:C0559460,9
umls:C1333117,8
umls:C0279708,8
umls:C1840438,8
umls:C0393720,8
umls:C1865819,3
umls:C1512411,8
umls:C2676468,8
umls:C0232717,6
umls:C1257861,6
umls:C0312422,4
umls:C1514225,3
umls:C0424000,7
umls:C0032780,6
umls:C1262006,2
umls:C3550478,2
umls:C2930927,2
umls:C3280315,6
umls:C2673200,6
umls:C0267925,9
umls:C1854187,7
umls:C1841989,6
umls:C0037998,4
umls:C1335381,4
umls:C0266025,4
umls:C0036918,6
umls:C0302280,6
umls:C2350168,4
umls:C0018482,10
umls:C3536738,6
umls:C1571983,6
umls:C0339402,6
umls:C2363755,10
umls:C1970020,4
umls:C0751774,7
umls:C2751829,4
umls:C0521694,7
umls:C0558920,7
umls:C0334635,10
umls:C2677093,4
umls:C1862389,4
umls:C3280986,8
umls:C1996989,10
umls:C0268109,10
umls:C1836023,10
umls:C1836024,10
umls:C0042214,4
umls:C2931173,8
umls:C1656590,8
umls:C0024793,6
umls:C0162852,8
umls:C0205707,3
umls:C0334518,3
umls:C3552343,2
umls:C1857720,2
umls:C1855472,7
umls:C2720436,10
umls:C1274320,4
umls:C3554656,10
umls:C1720728,10
umls:C0404445,10
umls:C0016627,4
umls:C1336820,6
umls:C0553707,6
umls:C0235044,6
umls:C1969665,10
umls:C0035793,7
umls:C0398359,3
umls:C3279470,10
umls:C1848435,10
umls:C0023743,10
umls:C3164096,7
umls:C0741796,10
umls:C1636152,10
umls:C3826634,10
umls:C1834531,10
umls:C0392663,7
umls:C1336750,4
umls:C1832321,3
umls:C1853096,4
umls:C0021832,10
umls:C0271294,10
umls:C0339904,10
umls:C1442984,10
umls:C0018193,7
umls:C3825986,5
umls:C1837872,10
umls:C1096309,7
umls:C0334491,7
umls:C0346345,6
umls:C1275277,6
umls:C1336939,7
umls:C0940607,7
umls:C0149927,7
umls:C0025184,7
umls:C0037997,6
umls:C0153500,10
umls:C3280690,7
umls:C0334565,4
umls:C0740479,3
umls:C1275275,7
umls:C0347206,7
umls:C0267770,7
umls:C1862209,7
umls:C0346200,10
umls:C0559459,3
umls:C1332539,10
umls:C0302246,10
umls:C1707390,7
umls:C0265113,4
umls:C0334611,7
umls:C2931434,2
umls:C2677123,2
umls:C0259743,10
umls:C0026683,10
umls:C3839609,10
umls:C1853099,10
umls:C1333034,7
umls:C0442833,3
umls:C0751814,7
umls:C3714992,6
umls:C3279754,6
umls:C0025874,10
umls:C0474807,8
umls:C3161259,2
umls:C1112443,7
umls:C0856904,6
umls:C1970455,2
umls:C3542922,2
umls:C2750733,2
umls:C0747820,10
umls:C0035404,7
umls:C2936917,5
umls:C0001752,7
umls:C0031345,7
umls:C2673469,7
umls:C0796548,6
umls:C0278586,6
umls:C0006436,7
umls:C3150941,4
umls:C0153064,10
umls:C0685891,9
umls:C3150739,4
umls:C3554540,7
umls:C0038364,10
umls:C3554657,3
umls:C1420653,10
umls:C0342701,10
umls:C1708000,7
umls:C0599458,4
umls:C0241235,4
umls:C0406756,4
umls:C3151230,4
umls:C0342800,6
umls:C0521657,10
umls:C1266180,10
umls:C0036902,7
umls:C1856405,7
umls:C1842466,8
umls:C1335971,7
umls:C2931037,6
